sku,asin,amazon-store,product-name,brand,your-price,sales-price,currency,estimated-referral-fee-per-unit,estimated-variable-closing-fee,expected-domestic-fulfilment-fee-per-unit,COGS
VV-VITA-379,B0DFCRNY8W,DE,Glucosamin Chondroitin hochdosiert & Vegan | 1000 mg Glucosamin | Mit MSM | Laborgeprüft & Vegan | Ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,2.78,4.87
VV-VITA-376,B0DFCR6LPY,NL,Vegavero 5-HTP 200 mg capsules | Griffonia Simplicifolia zaadextract | Uit Afrika | Veganistisch | Getest in laboratorium | Zonder toevoegingen | Duitse productie door,Vegavero,17.99,17.99,EUR,2.7,0,3.23,4.84
VV-VITA-376,B0DFCR6LPY,DE,5-HTP 200 mg Kapseln | Griffonia Simplicifolia Samenextrakt | Aus Afrika | Vegan | Laborgeprüft | Ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,15.9,15.9,EUR,2.39,0,2.78,4.84
VV-VITA-380,B0DFCRTV9C,NL,"Vegavero Post-kater | Verlicht de symptomen | Vermindert migraine en misselijkheid | Met elektrolyten, vitamines, plantenextracten en mineralen | 60 tabletten | Veganistisch",Vegavero,15.99,15.99,EUR,2.4,0,3.23,2.87
VV-VITA-380,B0DFCRTV9C,DE,"Party Hero Hangover Kit | 60 Tabletten | 14 natürliche Inhaltsstoffe | Elektrolyte, Vitamine, Cholin und Kudzu | Vegan | Vegavero",Vegavero,13.9,13.9,EUR,2.09,0,2.78,2.87
VV-VITA-373,B0D92MHJL8,DE,"Keto-Power | Hochdosiert mit Glucomannan, Apfelessig, Cholin und L-Carnitin | Vegan & Ohne Zusätze | 60 Kapseln | Deutsche Produktion von Vegavero",Vegavero,14.9,14.9,EUR,2.24,0,2.78,3.81
VV-VITA-374,B0D92MFDPB,BE,Tegument Psyllium Blond BIO | 99% de Pureté | Riche en Fibre | Qualité Supérieure : Psillium Husk Naturel & Vegan | Digestion + Aide Transit | Sachet 400g | Vegavero®,Vegavero,25.99,25.99,EUR,3.9,0,4.63,5.36
VV-VITA-374,B0D92MFDPB,DE,Bio Flohsamenschalen | Natürliche Ballaststoffe | Psyllium Husk | Laborgeprüft & Vegan | 400g | Ohne Füll- und Zusatzstoffe | Deutsche Produktion von Vegavero®,Vegavero,19.9,19.9,EUR,2.99,0,3.15,5.36
VV-VITA-368,B0D63B2G5N,NL,Vegavero L-GLUTAMINE poeder 500 g | van fermentatie | Hoge dosering | Laboratorium getest | L-Glutamine voor spierregeneratie | 100 porties | Veganistisch,Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.35
VV-VITA-368,B0D63B2G5N,DE,L-Glutamin Pulver 500 g | Vegan | Aus Fermentation | Hochdosiert | Laborgeprüft | L-Glutamine für Muskelregenaration | 100 Portionen | Deutsche Produktion von Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.35
VV-VITA-367,B0D638JD41,NL,Vegavero CREATINE monohydraat poeder 500 g | Laboratorium getest | Creatine monohydrate powder | 147 porties | Veganistisch,Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.35
VV-VITA-367,B0D638JD41,DE,Creatin Monohydrat Pulver 500 g | Vegan | Optimale Löslichkeit | Laborgeprüft | Hochdosiertes Kreatin für Energie und Muskelkraft | 147 Portionen | Deutsche Produktion von Vegavero,Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.35
VV-VITA-369,B0D63B1QGN,NL,Vegavero BIOLOGISCHE GLUCOMANNAN capsules | 4000 mg dagelijkse dosis | met organisch chroom en organisch zink uit plantenextracten,Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.22
VV-VITA-369,B0D63B1QGN,DE,Bio Glucomannan Kapseln | 4000 mg Tagesdosis | für Gewichtsabnahme* | Mit Chrom und Zink aus Pflanzenextrakten | Deutsche Produktion von Vegavero | Konjakwurzelextrakt | 90 Stück,Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.22
VV-VITA-365,B0D47DZG2Q,NL,Vegavero Appelciderazijn Fruitgummies | 90 stuks | Hoog fruitgehalte | Vrij van additieven | Natuurlijk | Appelciderazijngummies | Laboratorium getest & veganistisch,Vegavero,16.99,16.99,EUR,2.55,0,3.27,3.38
VV-VITA-365,B0D47DZG2Q,DE,Apfelessig Gummibärchen | 90 Stück | Hoher Fruchtanteil | Frei von Zusatzstoffen | Natürlich | Apple Cider Vinegar Gummies | Laborgeprüft & Vegan | Vegavero,Vegavero,14.9,14.9,EUR,2.24,0,2.99,3.38
VV-VITA-366,B0D47FKGDD,DE,Eisen Gummibärchen | 90 Stück | 97% Fruchtanteil | Für Kinder und Erwachsene | Frei von Zusatzstoffen und Süßungsmitteln | Natürlich | Alternative zu Eisentabletten | Laborgeprüft & Vegan | Vegavero,Vegavero,14.9,14.9,EUR,2.24,0,2.99,3.42
VV-VITA-364,B0D22ZQTSC,NL,Vegavero Biologische Astaxanthine high dosis capsules 8 mg | Natuurlijke grondstof uit de EU – zachte CO2-extractie | Veganistisch | Algen + biologische olijfolie | Laboratorium getest | 60 capsules,Vegavero,23.99,23.99,EUR,3.6,0,3.61,7.93
VV-VITA-364,B0D22ZQTSC,DE,Bio Astaxanthin hochdosiert | Natürlicher Rohstoff aus der EU – schonende CO2-Extraktion | Vegan | Alge + Olivenöl | Laborgeprüft | 60 Kapseln | Deutsche Produktion von Vegavero,Vegavero,21.9,21.9,EUR,3.29,0,3.16,7.93
VV-VITA-364,B0D22ZQTSC,GB,"Vegavero Organic Astaxanthin 8 mg | Natural Antioxidant Supplements | Highly Bioavailable | NO Additives, Lab-Tested | 60 Capsules | Vegan",Vegavero,26.48,26.48,GBP,3.97,0,3.8,7.93
VV-VITA-363,B0D2322MMQ,NL,Vegavero Appelciderazijn capsules | 1500 mg | Azijncomplex + cayennepeper + gember | Appelciderazijn | Laboratorium getest & veganistisch,Vegavero,16.99,16.99,EUR,2.55,0,3.23,5.01
VV-VITA-363,B0D2322MMQ,DE,Apfelessig Kapseln | 1500 mg | Essig Komplex + Cayennepfeffer + Ingwer | Blutzucker* & Stoffwechsel | Apple Cider Vinegar | Laborgeprüft & Vegan | Vegavero,Vegavero,16.9,16.9,EUR,2.54,0,2.78,5.01
VV-VITA-356,B0CS6HDRFW,NL,"Vegavero Zwarte MACA capsules + l-ARGININE | Met tribulus, ginseng, vitamin c en zink | 5000 mg Maca zwarte 10:1 extract | Veganistisch en zonder toevoegingen | 120 capsules",Vegavero,18.99,18.99,EUR,2.85,0,3.23,5.29
VV-VITA-356,B0CS6HDRFW,DE,"Black Maca 5000 mg + L-Arginin | Tribulus, Ginseng, Zink | hochdosiert: 10:1 Extrakt | Vegan & Ohne Zusätze | 120 Kapseln | Deutsche Produktion von Vegavero",Vegavero,15.22,15.22,EUR,2.28,0,2.78,5.29
VV-VITA-353,B0CMXQYZ4S,DE,"L-Tryptophan 220 mg Vegavero | Aus natürlicher Fermentation | > 99,5% reines L Tryptophan | Laborgeprüft | Vegan & Ohne Zusätze | 120 Kapseln",Vegavero,13.9,13.9,EUR,2.09,0,2.78,3.05
VV-VITA-351,B0CMV8JRKN,NL,Vegavero BIOLOGISCHE Cordyceps sinensis | 650 mg organisch CS-4-extract (12:1) | 30% polysachariden en 30% polyfenolen | Zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,5.43
VV-VITA-351,B0CMV8JRKN,DE,Bio Cordyceps sinensis | 650 mg CS-4 Extrakt (20:1) | 40% Polysaccharide | Ohne Zusätze | Deutsche Produktion von Vegavero | 60 Kapseln,Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.43
VV-VITA-352,B0CMV9BH8K,DE,"Omega 3 + ADEK Kapseln | Vegan | Premium: life's Omega & K2Vital | Veganes EPA, DHA + Vitamin A, D, E, K | 60 Stück | Deutsche Produktion von Vegavero",Vegavero,22.9,22.9,EUR,3.44,0,3.16,8.3
VV-VITA-350,B0CL9SHVTQ,DE,"FenoLact für Stillende | Mit Bio Bockshornklee & Organic Moringa | Quatrefolic Folsäure, Vitamin D3, B12 und Eisen | Vegan & Ohne Zusätze | 90 Kapseln | Deutsche Produktion von Vegavero",Vegavero,17.9,17.9,EUR,2.69,0,2.78,4.27
VV-VITA-349,B0CHWM51XY,NL,Vegavero Biologische Fenegriek Geactiveerd | 2.900 mg fenegriekpoeder + organisch EXTRACT per dag | Fenegriek zonder toevoegingen | Veganistisch,Vegavero,16.99,16.99,EUR,2.55,0,3.23,4.27
VV-VITA-349,B0CHWM51XY,DE,Bio Bockshornklee Aktiviert | 2.900 mg Pulver + organic Extrakt pro Tag | Hochdosiert | Fenugreek Ohne Zusätze | Deutsche Produktion von Vegavero | 120 Kapseln,Vegavero,16.9,16.9,EUR,2.54,0,2.78,4.27
VV-VITA-346,B0CHSLDL5K,NL,"Vegavero Chroom tabletten | 250 μg Chroompicolinaat | Met magnesium, B12, paardenbloem | Voor bloedsuikerspiegels*",Vegavero,13.99,13.99,EUR,2.1,0,3.23,3.18
VV-VITA-346,B0CHSLDL5K,DE,"Chrom Kapseln | Hochdosiert: 250 μg Chrom-Picolinat | Mit Magnesium, B12, Arischockenextrakt | Für den Blutzuckerspiegel* | Deutsche Produktion von Vegavero | Ohne Zusatzstoffe | 90 Stück",Vegavero,13.9,13.9,EUR,2.09,0,2.78,3.18
VV-VITA-342,B0CCJVV9GF,DE,Vegavero Vitamin D3 K2 Tropfen Vegan für 365 Tage - 1.000 Vitamin D3 + 25 µg Vitamin K2 all-trans - Vitamin D3 Tropfen laborgeprüft & ohne Konservierungsstoffe - Vitamin D3 K2 Tropfen mit Pipette,Vegavero,21.9,21.9,EUR,3.29,0,2.78,6.62
VV-VITA-344,B0CCJ8R191,NL,Vegavero BIOLOGISCHE Ashwagandha KSM-66® | 600 mg – 15:1 BIOLOGISCH extract | 100% Biologisch | 30 mg withanoliden | Veganistisch en zonder toevoegingen,Vegavero,24.99,24.99,EUR,3.75,0,3.47,8.82
VV-VITA-344,B0CCJ8R191,DE,Bio Ashwagandha KSM-66 | 9000 mg aus 15:1 Extrakt (600 mg) | 180 Kapseln | 30 mg Withanolide | Energie & Konzentration* | Vegan & Ohne Zusätze | Deutsche Produktion von Vegavero,Vegavero,24.9,24.9,EUR,3.74,0,3.12,8.82
VV-VITA-339,B0C947V4GH,NL,"Vegavero L-Tyrosine 1.200 mg | Met jodium, selenium en B-vitamines | Van fermentatie, vegan & zonder toevoegingen | 180 capsules",Vegavero,19.99,19.99,EUR,3,0,3.27,6.93
VV-VITA-339,B0C947V4GH,DE,"L-Tyrosin 1.200 mg | Mit Jod, Selen & B-Vitamine für Energie* & Psyche* | Aus Fermentation, vegan & Ohne Zusatzstoffe | 180 Kapseln | Deutsche Produktion von Vegavero",Vegavero,19.9,19.9,EUR,2.99,0,2.99,6.93
VV-VITA-340,B0C94719Z8,NL,Vegavero Mariadistel + BIO artisjok + BIO paardenbloem | 80% silymarine | 120 capsules | Veganistisch en zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,5.84
VV-VITA-340,B0C94719Z8,DE,Mariendistel + Bio Artischocke & Löwenzahn | 80% Silymarin | Hochdosiert | 120 Kapseln | Vegan & Ohne Zusätze | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.84
VV-VITA-338,B0C94548F5,NL,Vegavero Biologische kurkuma capsules | Uniek: BIOLOGISCH Curcuma-EXTRACT – geen poeder | 14.620 mg kurkuma-equivalent per capsule | 158 mg Curcumine | Met piperine | 60 capsules | Vegan,Vegavero,19.99,19.99,EUR,3,0,3.23,6
VV-VITA-338,B0C94548F5,DE,Bio Kurkuma Kapseln | Einzigartig: Curcuma Extrakt und Pulver | 144 mg Curcumin und 162 Curcuminoide | Mit Piperin | 120 Stück | Vegan | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,6
VV-VITA-331,B0C2QM9WK6,DE,"Nootropic Pro | Brahmi, Ginseng, Ginkgo, DHA vegan + B Vitamine | Brain Booster ohne Koffein | Keine Zusatzstoffe | Deutsche Produktion Vegavero | 90 Kapseln",Vegavero,19.9,19.9,EUR,2.99,0,2.78,6.18
VV-VITA-326,B0BSQVND4T,NL,Vegavero 5-HTP capsules van Griffonia extracten | Met Ashwagandha KSM-66® en Rhodiola Rosea Rhodiolife® | Laboratorium getest | Zonder toevoegingen,Vegavero,22.99,22.99,EUR,3.45,0,3.61,6.56
VV-VITA-326,B0BSQVND4T,DE,Vegavero 5-HTP Kapseln | aus Griffonia | Mit Ashwagandha KSM-66 und Rhodiola Rosea Rhodiolife | Adaptogene Komplex | Laborgeprüft | Ohne Zusatzstoffe | Deutsche Produktion,Vegavero,24.9,24.9,EUR,3.74,0,3.16,6.56
VV-VITA-320,B0BMQXCX1X,BE,Vegavero Supplément de collagène végétalien avancé 500 mg | 2 mois d'approvisionnement | Sans additifs | Capsules de collagène à base de plantes avec acide hyaluronique | Acides aminés essentiels |,Vegavero,28.99,28.99,EUR,4.35,0,3.53,6.37
VV-VITA-320,B0BMQXCX1X,DE,Vegavero Vegane Kollagen Kapseln hochdosiert | Einzigartig: Markenrohstoff Vollagen | Vegan mit Hyaluronsäure | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion,Vegavero,26.9,26.9,EUR,4.04,0,3.16,6.37
VV-VITA-319,B0BMQTBYKT,NL,"Vegavero BIOLOGISCHE Chia-olie capsules | 840 mg Omega 3 VEGAN - Zonder gelatine | Uit Chili | Biologische grondstof Benexia® | Omega-3 6 9 | Laboratorium getest, geen toevoegingen",Vegavero,19.99,19.99,EUR,3,0,3.23,5.97
VV-VITA-319,B0BMQTBYKT,DE,Bio Chia Öl Kapseln | 840 mg Omega 3 Vegan - Ohne Gelatine | Chia Samen aus Chile | Premium: Rohstoff Benexia | Laborgeprüft | Ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,5.97
VV-VITA-317,B0BK8STFVG,NL,Vegavero L-Citrulline Malaat | 2000 mg citrulline | Met L-Arginine Basis + Rode Biet | Van fermentatie | PRE-WORKOUT | Laboratorium getest | Veganistisch - Geen toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.27,6.5
VV-VITA-317,B0BK8STFVG,DE,L-Citrullin Malat | Hochdosiert: 2000 mg Citrullin | Mit L-Arginin Base + Rote Beete | Aus Fermentation | Pre-Workout | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.99,6.5
VV-VITA-314,B0BK8X47M5,NL,"Vegavero Glycine poeder 1kg | 1000 g | laboratium geteste kwaliteit | 100% zuiver, geen additieven | Glycin powder supplements",Vegavero,19.99,19.99,EUR,3,0,4.5,3.25
VV-VITA-314,B0BK8X47M5,DE,Glycin Pulver | 1000 g | Deutsche Produktion von Vegavero | Laborgeprüft | 100% reine Aminosäure | L-Glycin Pulver in Premium Qualität | mit Messlöffel | Ohne Zusätze | Vegan,Vegavero,16.9,16.9,EUR,2.54,0,3.15,3.25
VV-VITA-313,B0BD88S1FW,DE,Weihrauchkapseln hochdosiert | Premium Extrakt (15:1) - 9.450 mg | 85% Terpene | 100% Indischer Boswellia Serrata Extraktion | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,18.9,18.9,EUR,2.84,0,2.78,4.89
VV-VITA-311,B0BD81KP8K,DE,NAC | Aus Fermentation - nicht synthetisch | N-Acetylcystein 600mg | Hochdosiert | Laborgeprüft | 100% reine Aminosäure | Vegan - Ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.99,5.48
VV-VITA-304,B0B6WCHGMK,NL,Vegavero Foliumzuur 400 μg capsules | Quatrefolic® 5-MTHF folaat | Grondstof uit Italië | Zonder toevoegingen,Vegavero,14.99,14.99,EUR,2.25,0,3.23,4.26
VV-VITA-304,B0B6WCHGMK,DE,Folsäure 400μg Kapseln | Premium: Quatrefolic 5-MTHF Folat | Rohstoff aus Italien | Kinderwunsch - Schwangerschaft | Ohne Zusatzstoffe | Deutsche Produktion Vegavero,Vegavero,14.9,14.9,EUR,2.24,0,2.78,4.26
VV-VITA-284,B09TJXDWKF,NL,Vegavero BIOLOGISCHE Chaga Paddestoelen capsules | UNIEK: 600 mg organisch extract (10:1) - 6.000 mg Chaga | 40% polysachariden - 30% bèta-glucanen | Laboratorium getest | Geen toevoegingen,Vegavero,23.99,23.99,EUR,3.6,0,3.47,7.63
VV-VITA-284,B09TJXDWKF,DE,Bio Chaga Pilz Kapseln | Hochdosiert: 6.000 mg aus Extrakt (10:1) | 40% Polysaccharide - 30% Beta Glucane | Laborgeprüft | Vegan - Ohne Zusatzstoffe | Deutsche Produktion Vegavero®,Vegavero,23.9,23.9,EUR,3.59,0,3.12,7.63
VV-VITA-276,B09NRH4J1C,NL,"Vegavero RUTIN-complex | Met diosmin, hesperidine, paardenkastanje-extract & slagersbezem | 100% NATUURLIJK & VEGAN | Aderen capsules | 20% aescine | Zonder toevoegingen | 120 capsules",Vegavero,24.99,24.99,EUR,3.75,0,3.47,7.95
VV-VITA-276,B09NRH4J1C,DE,"Rutin Komplex Vegavero | Mit Diosmin, Hesperidin, Rosskastanienextrakt & Mäusedorn | 100% Natürlich & Vegan | Venen Kapseln | 20% Aescin | Ohne Zusatzstoffe | 120 Stück",Vegavero,24.9,24.9,EUR,3.74,0,3.12,7.95
VV-VITA-277,B09NRH7WP6,NL,Vegavero VITAMINE B12 SPRAY voor kinderen | VEGAN & SUIKERVRIJ | 5 µg vitamine B12 in twee vormen | Methylcobalamine | Heerlijke kersensmaak | Immuunsysteem & energie*,Vegavero,12.99,12.99,EUR,1.95,0,2.87,3.48
VV-VITA-277,B09NRH7WP6,DE,Vitamin B12 Spray für Kinder Vegavero | Vegan & Zuckerfrei | 5 µg B 12 in zwei Formen | Methylcobalamin | Leckerer Kirschgeschmack | Immunsystem & Energie*,Vegavero,12.9,12.9,EUR,1.94,0,2.39,3.48
VV-VITA-274,B09M6TM2BD,NL,"Vegavero D-MANNOSE PLUS | Met grapefruitzaadextract, cranberry, berendruifbladeren (Uva ursi) & brandnetel | 100% NATUURLIJK & VEGAN | Zonder toevoegingen | 120 capsules",Vegavero,22.99,22.99,EUR,3.45,0,3.47,6.38
VV-VITA-264,B09JCMLXP5,NL,Vegavero Bijvoet capsules | 600 mg extract (10:1) - 6.000 mg bijvoetpoeder | 180 capsules | Flavonoïden - bitterstoffen | Laboratorium getest | Zonder toevoegingen | Vegan,Vegavero,25.99,25.99,EUR,3.9,0,3.51,5.3
VV-VITA-264,B09JCMLXP5,DE,Beifuß Kapseln hochdosiert | 600 mg Extrakt (10:1) - 6.000 mg Pulver | 180 Stück | Flavonoide - Bitterstoffe | Laborgeprüft | Vegan - ohne Zusatzstoffe | Deutsche Produktion von Vegavero,Vegavero,25.9,25.9,EUR,3.89,0,3.13,5.3
VV-VITA-262,B09GD1YKWW,NL,Vegavero BIOLOGISCHE BOSBESSEN & PIJNENSCHORS capsules | Anthocyanen uit bosbessenextract Feno-Myrtillus® & pijnboomschorsextract uit FINLAND | Vegan | Zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.23,6.33
VV-VITA-262,B09GD1YKWW,DE,Bio Bilberry & Pine Bark Kapseln Vegavero | Anthocyane aus Heidelbeer-Extrakt Feno-Myrtillus & Kiefernrinden-Extraktion aus Finnland | Vegan & Ohne Zusätze | 90 Stück,Vegavero,19.9,19.9,EUR,2.99,0,2.78,6.33
VV-VITA-252,B096W5QCHX,NL,Vegavero SHIITAKE capsules | Met 750 mg shiitake-extract per capsule | 1500 mg dagelijkse dosis | 40% polysachariden en 30% bèta-glucaan | 100% NATUURLIJK & VEGAN | Zonder toevoegingen | 120 capsules,Vegavero,24.99,24.99,EUR,3.75,0,3.47,8.18
VV-VITA-252,B096W5QCHX,DE,Shiitake Kapseln Vegavero | Mit 750 mg Shiitakeextrakt pro Einheit | 1500 mg Tagesdosis | 40% Polysaccharide & 30% Beta Glucan | 100% Natürlich & Vegan | Ohne Zusatzstoffe | 120 Stück,Vegavero,22.9,22.9,EUR,3.44,0,3.12,8.18
VV-VITA-248,B096W2GHQV,NL,"Vegavero BIOLOGISCHE Oregano-olie | 90 veganistische capsules | 90 mg Carvacrol | met 2,75% thymol | Laboratorium getest | 100% oregano-olie biologisch | Veganistisch en zonder toevoegingen",Vegavero,19.99,19.99,EUR,3,0,3.23,6.15
VV-VITA-248,B096W2GHQV,DE,"Bio Oregano Öl | Premium: 90mg Carvacrol | mit 2,75% Thymol | 129 mg pro Kapsel | Laborgeprüft | Vegan und ohne Zusatzstoffe | Deutsche Produktion von Vegavero",Vegavero,23.9,23.9,EUR,3.59,0,3.16,6.15
VV-VITA-249,B096W3GD2S,DE,Saccharomyces boulardii Vegavero | Hochdosiert: 350 mg pro Einheit - 7 Mrd. aktive Hefekulturen | Mit Beta Glucanen und MOS aus Bierhefe | Vegan & Ohne Zusätze | Deutsche Produktion | 90 Kapseln,Vegavero,23.9,23.9,EUR,3.59,0,3.16,6.2
VV-VITA-247,B096W3WGCN,DE,Astaxanthin hochdosiert | Premium Rohstoff: AstaZine - CO2-Extraktion | Vegan | Oxidationsschutz - Vegane Kapseln | Laborgeprüft | Ohne künstliche Zusätze | Deutsche Produktion von Vegavero,Vegavero,19.9,19.9,EUR,2.99,0,2.78,7.24
VV-VITA-250,B096W54FGM,NL,Vegavero Biologische BRAHMI | 1.500 mg Bacopa monnieri poeder | 2% Bacoside | Veganistisch & laboratorium getest | Brahmi poeder biologisch uit India | Geen toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.27,5.09
VV-VITA-250,B096W54FGM,DE,Brahmi Bio hochdosiert | 1.500 mg Bacopa monnieri | 2% Bacoside | Vegan & Laborgeprüft | Pulver aus Indien | Deutsche Produktion von Vegavero | 180 Tabletten,Vegavero,17.9,17.9,EUR,2.69,0,2.99,5.09
VV-VITA-243,B094R1JQ6K,NL,"Vegavero MAGNESIUM complex | Met 4 bioactieve vormen: bisglycinaat, tauraat, malaat & citraat | 375 mg elementair magnesium | Veganistisch en zonder toevoegingen | 180 capsules",Vegavero,19.99,19.99,EUR,3,0,3.27,6.04
VV-VITA-243,B094R1JQ6K,DE,Vegavero Magnesium Komplex hochdosiert mit Vitamin B6 und B2-180 Kapseln - 375 mg/Tag mit Magnesiumbisglycinat - Magnesium Kapseln vegan & ohne Zusätze - Magnesium-Supplement,Vegavero,21.9,21.9,EUR,3.29,0,3.13,6.04
VV-VITA-225,B08VWV18N7,NL,Vegavero Mumijo Shilajit capsules | 1300 mg-extract (60:1) | Vergelijkingswinnaar 2024* | 60% Fulvinezuur + 12% Humuszuur | Originele Shilajit Himalaya - uit India | Laboratorium getest,Vegavero,25.99,25.99,EUR,3.9,0,3.61,8.81
VV-VITA-225,B08VWV18N7,DE,Mumijo Shilajit Kapseln | 78.000 mg Tagesdosis aus Extrakt (60:1) | Vergleichssieger 2024* | 60% Fulvinsäure + 12% Huminsäure | Orginal: Himalaya | Laborgeprüft | Dt. Produktion Vegavero,Vegavero,20.9,20.9,EUR,3.14,0,3.16,8.81
VV-VITA-222,B08QVYP7YH,DE,Bio Schwarzkümmelöl Kapseln | Keine Gelatine | 1000 mg ägyptisches Öl | Linolsäure + Thymoquinon | Deutsche Produktion von Vegavero | Nigella sativa | 180 Stück,Vegavero,23.9,23.9,EUR,3.59,0,3.12,6.68
VV-VITA-223,B08QVWRHP2,DE,Omega 3 Kapseln | Premium Rohstoff: life'sOmega | 450 mg DHA - 225 mg EPA | Vegan - Keine Gelatine | Algenöl kaltgepresst | Laborgeprüft | Konzentration* | Deutsche Produktion Vegavero,Vegavero,23.9,23.9,EUR,3.59,0,3.16,8.85
VV-VITA-215,B08NPB4GCD,NL,Vegavero BIOLOGISCHE Veldpaardenstaart capsules | 1000 mg Veldpaardenstaart Extract (5:1) | Biologisch geteeld | Equisetum arvense | Veganistisch en zonder toevoegingen | 90 capsules,Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.99
VV-VITA-215,B08NPB4GCD,DE,Bio Ackerschachtelhalm Kapseln Vegavero | 1000 mg Zinnkraut Extrakt (5:1) | Aus biologischem Anbau | Equisetum arvense | Vegan & Ohne Zusätze | 90 Stück,Vegavero,18.9,18.9,EUR,2.84,0,2.78,5.99
VV-VITA-206,B08JCRVJX7,NL,"Vegavero BIOLOGISCHE Artisjok capsules | Grondstof uit Frankrijk | 2.000 mg extract (20:1) - zoals 40.000 mg poeder | 2,5% Cynarine | Laboratoriumgetest | Zzonder toevoegingen",Vegavero,17.99,17.99,EUR,2.7,0,3.23,5.06
VV-VITA-206,B08JCRVJX7,DE,"Bio Artischocken Kapseln Hochdosiert | 40.000 mg Pulver äquivalent (20:1) | 2,5% Cynarin | Rohstoff aus Frankreich | Laborgeprüft | Ohne Zusatzstoffe | Deutsche Produktion Vegavero",Vegavero,17.9,17.9,EUR,2.69,0,2.78,5.06
VV-VITA-202,B08JCSQGVK,NL,Vegavero MULTIVITAMINE SPRAY VOOR KINDEREN | Zonder suiker & kunstmatige toevoegingen | Van 1-13 jaar | Met 11 vitamines,Vegavero,14.99,14.99,EUR,2.25,0,2.87,2.73
VV-VITA-202,B08JCSQGVK,DE,Multivitamin Spray für Kinder Vegavero | Ohne Zucker & künstliche Zusätze | Ab 1-13 Jahre | Mit 11 Vitaminen,Vegavero,15.9,15.9,EUR,2.39,0,2.39,2.73
VV-VITA-208,B08JC9XBGM,DE,Rosskastanienextrakt Vegavero | 100% Bio | 800 mg Extrakt mit Weinlaub & Acerola Vitamin C | Preis-Leistungssieger 2024* | Aescin & Polyphenole | 120 Venen Kapseln | Vegan & Ohne Zusätze,Vegavero,19.89,19.89,EUR,2.98,0,2.78,7.57
VV-VITA-190,B08DCZD13T,NL,Vegavero BIOLOGISCHE PAPAYA capsules | 1400 mg extract | 120 capsules | 100% biologische kwaliteit | Veganistisch en zonder toevoegingen | Laboratorium getest,Vegavero,19.99,19.99,EUR,3,0,3.23,6.4
VV-VITA-190,B08DCZD13T,DE,Bio Papaya Kapseln Vegavero | Hochdosiert: 1400 mg Extrakt | 120 Stück | 100% Organic | Vegan & Ohne Zusätze | Laborgeprüft,Vegavero,19.9,19.9,EUR,2.99,0,2.78,6.4
VV-VITA-189,B08DCXNCWS,NL,Vegavero BIOLOGISCHE Rozenbottel capsules | EU-teelt | 1400 mg rozenbottelpoeder BIO | Laboratorium getest | Veganistisch - zonder toevoegingen,Vegavero,19.99,19.99,EUR,3,0,3.27,5.51
VV-VITA-189,B08DCXNCWS,DE,Bio Hagebutten Kapseln hochdosiert | EU Anbau | 700 mg pro Einheit | Laborgeprüft | Hagebuttenpulver | Vegan - ohne Zusatzstoffe | Deutsche Produktion von Vegavero | 180 Stück,Vegavero,21.9,21.9,EUR,3.29,0,3.13,5.51
VV-VITA-186,B08B8SJK6K,NL,Vegavero biologische CHLORELLA tabletten | 1000 mg chlorella bio tabletten | Zonder toevoegingen | Vegan,Vegavero,25.99,25.99,EUR,3.9,0,3.61,6.99
VV-VITA-186,B08B8SJK6K,DE,Chlorella Bio Vegavero | 1000 mg Presslinge: Höchster Gehalt | Vegan & Ohne Zusätze | 180 Chlorella Tabletten,Vegavero,25.9,25.9,EUR,3.89,0,3.16,6.99
VV-VITA-183,B089FZBMW9,NL,"Vegavero REFLUX-complex | 100% natuurlijk | Voor brandend maagzuur en zuurgerelateerde maagproblemen | Met Mucosave®, olijfbladextract, natriumalginaat & kamille | LABORATORIUMGETEST | Vegan",Vegavero,25.99,25.99,EUR,3.9,0,3.47,8.64
